Date,Academy,FirstName,LastName,Psychometrics,Presentation
2019-02-05,London Academy,Alphard,Marrison,0.6,0.78125
2019-02-05,London Academy,Matthiew,Olekhov,0.47,0.59375
2019-02-05,London Academy,Garrard,Yakunin,0.46,0.46875
2019-02-05,London Academy,Cynthy,Raiker,0.49,0.34375
2019-02-05,London Academy,Joy,Critten,0.61,0.71875
2019-02-05,London Academy,Randolf,Boraston,0.55,0.4375
2019-02-05,London Academy,Padget,Gillyatt,0.66,0.5625
2019-02-05,London Academy,Emmalynn,Valentetti,0.57,0.59375
2019-02-05,London Academy,Arley,Pinnegar,0.52,0.71875
2019-02-05,London Academy,Felicity,Biggans,0.57,0.59375
2019-02-05,London Academy,Colene,Degli Antoni,0.52,0.8125
2019-02-05,London Academy,Raimundo,Stacey,0.54,0.71875
2019-02-05,London Academy,Felicio,Mcgillivray,0.55,0.625
2019-02-05,London Academy,Caryn,Adriaan,0.67,0.6875
2019-02-05,London Academy,Diandra,Searles,0.51,0.65625
2019-02-05,London Academy,Andrey,Lawlance,0.65,0.46875
2019-02-05,London Academy,Carroll,Benyon,0.57,0.625
2019-06-05,London Academy,Cully,Seward,0.51,0.6875
2019-06-05,London Academy,Granthem,Long,0.57,0.6875
2019-06-05,London Academy,Freddie,Ludlam,0.52,0.5
2019-06-05,London Academy,Willow,Gaywood,0.44,0.71875
2019-06-05,London Academy,Sawyere,Paskell,0.57,0.6875
2019-06-05,London Academy,Garrick,Fairbanks,0.51,0.34375
2019-06-05,London Academy,Nomi,Verne,0.52,0.65625
2019-06-05,London Academy,Verla,Di Antonio,0.52,0.75
2019-06-05,London Academy,Ebeneser,Handy,0.59,0.75
2019-06-05,London Academy,Tracee,Hawkswood,0.48,0.8125
2019-06-05,London Academy,Derrik,Lumbers,0.48,0.59375
2019-06-05,London Academy,Jecho,Rousel,0.7,0.5625
2019-06-05,London Academy,Betsey,Chadwell,0.49,0.5625
2019-06-05,London Academy,Claudio,Handrick,0.58,0.5625
2019-06-05,London Academy,Marillin,Rosendall,0.64,0.5
2019-06-05,London Academy,Gavan,Soltan,0.55,0.6875
2019-06-05,London Academy,Hilliard,Brockett,0.66,0.71875
2019-06-05,London Academy,Yankee,Reihm,0.56,0.5
2019-06-05,London Academy,Louella,Cuppitt,0.54,0.53125
2019-06-05,London Academy,Chadd,Ellen,0.59,0.59375
2019-06-05,London Academy,Clyve,Bradden,0.54,0.78125
2019-06-05,London Academy,Augustin,Tabrett,0.51,0.75
2019-06-05,London Academy,Nanni,Caldera,0.51,0.5625
2019-06-05,London Academy,Joachim,Guslon,0.59,0.75
2019-06-05,London Academy,Dixie,Macrae,0.54,0.65625
2019-06-05,London Academy,Lewiss,Sabban,0.5,0.5
2019-06-05,London Academy,Hattie,Dullard,0.5,0.75
2019-03-05,London Academy,Penni,Grioli,0.6,0.46875
2019-03-05,London Academy,Vale,Fishbie,0.59,0.6875
2019-03-05,London Academy,Augusto,Bearblock,0.41,0.59375
2019-03-05,London Academy,Gabie,Maletratt,0.54,0.5625
2019-03-05,London Academy,Vinnie,Gimbrett,0.62,0.53125
2019-03-05,London Academy,Vanda,Boate,0.65,0.65625
2019-03-05,London Academy,Callie,Glasscock,0.59,0.65625
2019-03-05,London Academy,Eleonora,Bleazard,0.55,0.78125
2019-03-05,London Academy,Kristoforo,Hemphrey,0.48,0.75
2019-03-05,London Academy,Anastasia,Howsam,0.62,0.46875
2019-03-05,London Academy,Weylin,Culpin,0.64,0.75
2019-03-05,London Academy,Aidan,Elrick,0.61,0.84375
2019-03-05,London Academy,Welbie,Curgenven,0.6,0.6875
2019-03-05,London Academy,Agosto,Meaddowcroft,0.59,0.625
2019-03-05,London Academy,Tiphany,Gribben,0.56,0.5625
2019-03-05,London Academy,Rennie,Kennsley,0.54,0.59375
2019-03-05,London Academy,Matthaeus,Stickens,0.55,0.75
2019-03-05,London Academy,Jacquelin,Clampin,0.51,0.59375
2019-03-05,London Academy,Frannie,Doby,0.65,0.5
2019-03-05,London Academy,Jesse,Tiron,0.59,0.59375
2019-03-05,London Academy,Mordecai,Chaunce,0.49,0.65625
2019-03-05,London Academy,Johnny,Shea,0.57,0.6875
2019-03-05,London Academy,Reg,Mcreynold,0.53,0.625
2019-03-05,London Academy,Deerdre,Mussard,0.57,0.6875
2019-03-05,London Academy,Pen,Tulley,0.48,0.75
2019-03-05,London Academy,Phineas,Purton,0.5,0.6875
2019-03-05,London Academy,Avrom,Harlowe,0.47,0.5
2019-03-05,London Academy,Vannie,Hounsome,0.59,0.71875
2019-11-05,London Academy,Anthiathia,Guirau,0.52,0.6875
2019-11-05,London Academy,Garry,Nornasell,0.63,0.65625
2019-11-05,London Academy,Ezekiel,Himsworth,0.54,0.46875
2019-11-05,London Academy,Chrysa,Guildford,0.58,0.71875
2019-11-05,London Academy,Frasco,Ekkel,0.58,0.625
2019-11-05,London Academy,Chancey,Parton,0.49,0.71875
2019-11-05,London Academy,Marshal,Darycott,0.6,0.78125
2019-11-05,London Academy,Zilvia,Byrcher,0.6,0.71875
2019-11-05,London Academy,Joice,Stennet,0.65,0.625
2019-11-05,London Academy,Tyler,Traynor,0.59,0.5625
2019-11-05,London Academy,Say,Kleinhausen,0.54,0.65625
2019-11-05,London Academy,Lyndsey,Relph,0.6,0.71875
2019-11-05,London Academy,Gigi,Layne,0.57,0.40625
2019-11-05,London Academy,Hilton,Vedstra,0.5,0.46875
2019-11-05,London Academy,Jessie,Plampeyn,0.55,0.53125
2019-11-05,London Academy,Cirstoforo,Kerslake,0.64,0.59375
2019-11-05,London Academy,Jesse,Ten Broek,0.59,0.71875
2019-11-05,London Academy,Michel,Gouth,0.61,0.6875
2019-11-05,London Academy,Friedrick,Yeates,0.6,0.59375
2019-11-05,London Academy,Ronica,Martynikhin,0.62,0.78125
2019-11-05,London Academy,Thayne,Tunnick,0.47,0.75
2019-11-05,London Academy,Farlie,Bukowski,0.55,0.71875
2019-11-05,London Academy,Harriot,Tolchard,0.52,0.53125
2019-11-05,London Academy,Elva,Boldero,0.56,0.625
2019-11-05,London Academy,Fredrick,Giller,0.51,0.625
2019-09-05,Birmingham Academy,Arvy,Myrkus,0.65,0.8125
2019-09-05,Birmingham Academy,Corabella,Abells,0.55,0.59375
2019-09-05,Birmingham Academy,Sherie,Veregan,0.6,0.71875
2019-09-05,Birmingham Academy,Kerry,Beedle,0.46,0.8125
2019-09-05,Birmingham Academy,Chilton,Paladino,0.6,0.59375
2019-09-05,Birmingham Academy,Waldemar,Pfeuffer,0.46,0.5625
2019-09-05,Birmingham Academy,Marius,De Rechter,0.54,0.6875
2019-09-05,Birmingham Academy,Carin,Overstall,0.43,0.59375
2019-09-05,Birmingham Academy,Keelia,Beine,0.5,0.625
2019-09-05,Birmingham Academy,Dollie,Stailey,0.62,0.78125
2019-09-05,Birmingham Academy,Myrvyn,Jealous,0.61,0.78125
2019-09-05,Birmingham Academy,Sabina,Seckington,0.47,0.40625
2019-09-05,Birmingham Academy,Dasi,Goldston,0.54,0.46875
2019-09-05,Birmingham Academy,Sasha,Macgaughy,0.52,0.75
2019-09-05,Birmingham Academy,Tiphani,Bridgland,0.47,0.71875
2019-09-05,Birmingham Academy,Merola,Jancey,0.52,0.625
2019-09-05,Birmingham Academy,Whitney,Hadlee,0.52,0.59375
2019-09-05,Birmingham Academy,Casey,Putten,0.62,0.46875
2019-09-05,Birmingham Academy,Russell,Sherebrook,0.62,0.6875
2019-09-05,Birmingham Academy,Una,Caldicot,0.62,0.53125
2019-09-05,Birmingham Academy,Courtney,Aldus,0.56,0.40625
2019-09-05,Birmingham Academy,Stavro,Sherratt,0.49,0.46875
2019-09-05,Birmingham Academy,Valdemar,Smithen,0.63,0.75
2019-09-05,Birmingham Academy,Raddie,Major,0.61,0.75
2019-09-05,Birmingham Academy,Mathilda,Burman,0.47,0.6875
2019-09-05,Birmingham Academy,Buiron,Presho,0.63,0.46875
2019-09-05,Birmingham Academy,Vyky,Filipiak,0.58,0.8125
2019-09-05,Birmingham Academy,Dorette,Landall,0.64,0.6875
2019-09-05,Birmingham Academy,Sutherlan,Mewe,0.6,0.5625
2019-09-05,Birmingham Academy,Maisie,Skelton,0.56,0.46875
2019-09-05,Birmingham Academy,Ann,Iannello,0.53,0.78125
2019-09-05,Birmingham Academy,Levy,Lanahan,0.42,0.71875
2019-08-06,London Academy,Gus,Trenouth,0.42,0.6875
2019-08-06,London Academy,Hugibert,Mclardie,0.46,0.65625
2019-08-06,London Academy,Aubert,Cicerone,0.58,0.59375
2019-08-06,London Academy,Phillis,Wabey,0.6,0.625
2019-08-06,London Academy,Drud,Tellenbrok,0.55,0.75
2019-08-06,London Academy,Ellery,Nanelli,0.54,0.28125
2019-08-06,London Academy,Aleda,Verdy,0.37,0.59375
2019-08-06,London Academy,Berny,Botler,0.63,0.65625
2019-08-06,London Academy,Winnie,Lewerenz,0.57,0.625
2019-08-06,London Academy,Loella,Lonnon,0.55,0.75
2019-08-06,London Academy,George,Huckstepp,0.61,0.46875
2019-08-06,London Academy,Nealy,Macgillespie,0.57,0.34375
2019-08-06,London Academy,Marlow,Giocannoni,0.49,0.5625
2019-08-06,London Academy,Genny,Zanioletti,0.52,0.40625
2019-08-06,London Academy,Mike,Milliere,0.6,0.65625
2019-08-06,London Academy,Nil,Macpaike,0.5,0.75
2019-08-06,London Academy,Jessie,Petriello,0.62,0.46875
2019-08-06,London Academy,George,O'Duane,0.5,0.53125
2019-08-06,London Academy,Ravid,Leyninye,0.57,0.59375
2019-08-06,London Academy,Ninetta,Joyce,0.73,0.625
2019-08-06,London Academy,Trudie,Kiellor,0.61,0.6875
2019-08-06,London Academy,Mylo,Sudell,0.52,0.53125
2019-08-06,London Academy,Blakeley,Strood,0.51,0.65625
2019-08-06,London Academy,Bronson,Dykas,0.51,0.4375
2019-08-06,London Academy,Cynthia,Jenny,0.51,0.5625
2019-08-06,London Academy,Madeleine,Younglove,0.69,0.59375
2019-08-06,London Academy,Maurita,Sergison,0.42,0.90625
2019-08-06,London Academy,Charleen,Androlli,0.45,0.65625
2019-08-06,London Academy,Elias,Jentzsch,0.38,0.625
2019-08-06,London Academy,Erda,Liddel,0.6,0.625
2019-08-06,London Academy,Brinn,Trewhela,0.6,0.71875
2019-08-06,London Academy,Candis,Gamet,0.45,0.53125
2019-08-06,London Academy,Brose,Menghi,0.57,0.78125
2019-02-06,London Academy,Kalina,Gentile,0.5,0.59375
2019-02-06,London Academy,Kean,Ploughwright,0.56,0.625
2019-02-06,London Academy,Tobiah,Aistrop,0.53,0.65625
2019-02-06,London Academy,Giraud,Castard,0.33,0.71875
2019-02-06,London Academy,Garey,Bischop,0.56,0.5
2019-02-06,London Academy,Scottie,Orknay,0.68,0.5625
2019-02-06,London Academy,Arley,Dangl,0.59,0.53125
2019-02-06,London Academy,Cary,Heberden,0.71,0.59375
2019-02-06,London Academy,Hughie,Baggelley,0.6,0.71875
2019-02-06,London Academy,Trix,Bowerbank,0.5,0.65625
2019-02-06,London Academy,Andrew,Giurio,0.61,0.5625
2019-02-06,London Academy,Annie,Rosa,0.59,0.75
2019-02-06,London Academy,Katharyn,Panton,0.61,0.40625
2019-02-06,London Academy,Sigismond,O'Heagertie,0.57,0.71875
2019-02-06,London Academy,Olivier,Veazey,0.68,0.5
2019-02-06,London Academy,Gussy,Mathias,0.51,0.46875
2019-02-06,London Academy,Montague,Craft,0.62,0.4375
2019-02-06,London Academy,Bryanty,Croal,0.53,0.71875
2019-02-06,London Academy,Hilary,Foxen,0.53,0.625
2019-02-06,London Academy,Turner,Oldred,0.43,0.5
2019-02-06,London Academy,Giulietta,Cready,0.57,0.375
2019-02-06,London Academy,Costa,Macvey,0.68,0.59375
2019-02-06,London Academy,Marni,Mumberson,0.67,0.71875
2019-02-06,London Academy,Broderic,Bradick,0.53,0.625
2019-06-06,Birmingham Academy,Bethanne,Este,0.57,0.6875
2019-06-06,Birmingham Academy,Jimmie,Durker,0.54,0.53125
2019-06-06,Birmingham Academy,Joanna,Thwaite,0.59,0.625
2019-06-06,Birmingham Academy,Fernanda,Hendrich,0.63,0.46875
2019-06-06,Birmingham Academy,Nickolaus,Jeacocke,0.52,0.5
2019-06-06,Birmingham Academy,Lyell,Sandell,0.61,0.46875
2019-06-06,Birmingham Academy,Kingston,Comsty,0.59,0.5625
2019-06-06,Birmingham Academy,Waylon,Currall,0.4,0.59375
2019-06-06,Birmingham Academy,Giustina,Catford,0.55,0.59375
2019-06-06,Birmingham Academy,Elliot,Sarsfield,0.52,0.71875
2019-06-06,Birmingham Academy,Tate,Coade,0.53,0.5625
2019-06-06,Birmingham Academy,Conrad,Chadney,0.61,0.65625
2019-06-06,Birmingham Academy,Nevil,Rickerby,0.5,0.46875
2019-06-06,Birmingham Academy,Herold,Prudham,0.62,0.625
2019-06-06,Birmingham Academy,Lanna,Milley,0.47,0.71875
2019-06-06,Birmingham Academy,Corby,Mccambridge,0.53,0.65625
2019-06-06,Birmingham Academy,Myrvyn,Sutherns,0.56,0.5625
2019-06-06,Birmingham Academy,Athene,Bozworth,0.56,0.71875
2019-06-06,Birmingham Academy,Berkie,Brusby,0.61,0.65625
2019-06-06,Birmingham Academy,Claresta,Poundford,0.38,0.59375
2019-06-06,Birmingham Academy,Leeanne,Allsepp,0.6,0.6875
2019-06-06,Birmingham Academy,Kore,Amburgy,0.61,0.65625
2019-06-06,Birmingham Academy,Gery,Beckenham,0.5,0.65625
2019-06-06,Birmingham Academy,Clarke,Whitelock,0.59,0.84375
2019-06-06,Birmingham Academy,Benedikt,Cohani,0.63,0.625
2019-06-06,Birmingham Academy,Romy,Miles,0.46,0.53125
2019-06-06,Birmingham Academy,Wallas,Hacket,0.57,0.5
2019-06-06,Birmingham Academy,Amalia,Orris,0.58,0.46875
2019-06-06,Birmingham Academy,Kendell,Ruppele,0.59,0.6875
2019-06-06,Birmingham Academy,Peggy,Hariot,0.63,0.46875
2019-06-06,Birmingham Academy,Quint,Pontain,0.53,0.46875
2019-06-06,Birmingham Academy,Darda,Di Giacomo,0.54,0.75
2019-06-06,Birmingham Academy,Wilt,Gotliffe,0.56,0.71875
2019-06-06,Birmingham Academy,Seymour,Rodda,0.54,0.625
2019-06-06,Birmingham Academy,Whitby,Mc Ilwrick,0.63,0.8125
2019-03-06,London Academy,Constancia,Tesauro,0.52,0.46875
2019-03-06,London Academy,Lilian,Eyer,0.53,0.6875
2019-03-06,London Academy,Neall,Stuehmeyer,0.56,0.71875
2019-03-06,London Academy,Sibley,Forrest,0.49,0.46875
2019-03-06,London Academy,Farris,Gogerty,0.57,0.75
2019-03-06,London Academy,Nikoletta,Mccaffrey,0.61,0.5
2019-03-06,London Academy,Olivia,Dobrowski,0.55,0.65625
2019-03-06,London Academy,Natalina,Nabbs,0.49,0.65625
2019-03-06,London Academy,Dix,Dinan,0.63,0.71875
2019-03-06,London Academy,Halsy,Hursthouse,0.61,0.71875
2019-03-06,London Academy,Latrina,Shingler,0.58,0.5625
2019-03-06,London Academy,Kial,Gowdy,0.52,0.6875
2019-03-06,London Academy,Klarika,Gudgin,0.51,0.40625
2019-03-06,London Academy,Haskell,Mcdonnell,0.58,0.5
2019-03-06,London Academy,Elfreda,Colomb,0.62,0.78125
2019-03-06,London Academy,Pam,Hupka,0.58,0.71875
2019-03-06,London Academy,Kellen,Brocklebank,0.62,0.71875
2019-03-06,London Academy,Dyna,Tallboy,0.54,0.625
2019-03-06,London Academy,Vincenz,Mcgeown,0.52,0.5
2019-03-06,London Academy,Pebrook,Kearle,0.53,0.4375
2019-03-06,London Academy,Vinson,Fooks,0.54,0.8125
2019-03-06,London Academy,Micky,Mccaskell,0.55,0.46875
2019-03-06,London Academy,Gayle,Vinsen,0.55,0.71875
2019-03-06,London Academy,Priscella,Miskelly,0.49,0.75
2019-03-06,London Academy,Gladys,Roote,0.58,0.71875
2019-03-06,London Academy,Tobi,Short,0.6,0.59375
2019-03-06,London Academy,Cherianne,Raddon,0.62,0.625
2019-03-06,London Academy,Damiano,Basten,0.48,0.40625
2019-03-06,London Academy,Gaylord,Alleway,0.59,0.6875
2019-03-06,London Academy,Lynea,Heustice,0.52,0.6875
2019-11-06,London Academy,Kimmi,Graddell,0.5,0.71875
2019-11-06,London Academy,Ximenes,Beckers,0.57,0.625
2019-11-06,London Academy,Waring,Ilsley,0.59,0.5625
2019-11-06,London Academy,Abbi,Mulvihill,0.48,0.53125
2019-11-06,London Academy,Stewart,Lock,0.58,0.625
2019-11-06,London Academy,Florinda,Eakle,0.69,0.4375
2019-11-06,London Academy,Carola,Andrews,0.65,0.59375
2019-11-06,London Academy,Archibold,Spikeings,0.51,0.59375
2019-11-06,London Academy,Rosalinda,Clutten,0.66,0.59375
2019-11-06,London Academy,Mose,Bolle,0.7,0.6875
2019-11-06,London Academy,Jeremie,Bompass,0.43,0.59375
2019-11-06,London Academy,Tobias,Whithorn,0.55,0.59375
2019-11-06,London Academy,Muriel,Bearcock,0.57,0.4375
2019-11-06,London Academy,Brenna,Mcgroarty,0.54,0.8125
2019-11-06,London Academy,Johnath,Tufts,0.53,0.5625
2019-11-06,London Academy,Meridith,Alonso,0.68,0.46875
2019-11-06,London Academy,Franklin,Purshouse,0.43,0.46875
2019-11-06,London Academy,Theobald,Geerling,0.52,0.59375
2019-08-07,London Academy,Michel,Lebarree,0.57,0.5625
2019-08-07,London Academy,Edithe,Dimitrov,0.53,0.59375
2019-08-07,London Academy,Haslett,Steet,0.61,0.6875
2019-08-07,London Academy,Jourdain,Mclarens,0.52,0.4375
2019-08-07,London Academy,Salvador,Elman,0.62,0.4375
2019-08-07,London Academy,Irita,Lyptrit,0.58,0.75
2019-08-07,London Academy,Edvard,Northen,0.54,0.6875
2019-08-07,London Academy,Oralla,Peasgood,0.5,0.59375
2019-08-07,London Academy,Marinna,Krojn,0.42,0.4375
2019-08-07,London Academy,Itch,Izod,0.47,0.78125
2019-08-07,London Academy,Kerr,Coucha,0.59,0.46875
2019-08-07,London Academy,Jud,Kubyszek,0.48,0.65625
2019-08-07,London Academy,Tully,Mcdoual,0.79,0.59375
2019-08-07,London Academy,Mordecai,Battyll,0.42,0.625
2019-08-07,London Academy,Milt,Flowers,0.44,0.46875
2019-08-07,London Academy,Jozef,Burr,0.57,0.5625
2019-08-07,London Academy,Rafi,Andrzejczak,0.6,0.59375
2019-08-07,London Academy,Melesa,Mault,0.51,0.53125
2019-08-07,London Academy,Katuscha,Ransfield,0.57,0.6875
2019-08-07,London Academy,Betteanne,Gold,0.45,0.59375
2019-08-07,London Academy,Demetrius,Tunstall,0.58,0.5
2019-08-07,London Academy,Margery,Winspur,0.5,0.5
2019-08-07,London Academy,Xymenes,Pretor,0.66,0.65625
2019-08-07,London Academy,Bob,Rogerson,0.74,0.59375
2019-08-07,London Academy,Neall,Mayor,0.57,0.71875
2019-08-07,London Academy,Ilysa,Kiggel,0.61,0.59375
2019-08-07,London Academy,Wilfred,Laughren,0.47,0.5
2019-08-07,London Academy,Elsbeth,Hardcastle,0.43,0.65625
2019-08-07,London Academy,Eloise,Volke,0.49,0.65625
2019-08-07,London Academy,Alister,Bru,0.56,0.625
2019-08-07,London Academy,Tonnie,Knapton,0.46,0.90625
2019-08-07,London Academy,Leoline,Vigietti,0.55,0.5625
2019-08-07,London Academy,Alwin,Bullman,0.66,0.71875
2019-08-07,London Academy,Tarrah,Bunny,0.57,0.75
2019-08-07,London Academy,Chester,Hanselmann,0.52,0.59375
2019-02-07,Birmingham Academy,Rolland,Dinkin,0.53,0.71875
2019-02-07,Birmingham Academy,Hermy,Witherby,0.58,0.5625
2019-02-07,Birmingham Academy,Fannie,Mcgoogan,0.63,0.71875
2019-02-07,Birmingham Academy,Enoch,Batte,0.53,0.90625
2019-02-07,Birmingham Academy,Chrissy,Leftbridge,0.48,0.5
2019-02-07,Birmingham Academy,Idell,Joiner,0.49,0.4375
2019-02-07,Birmingham Academy,Wolf,Cattermull,0.65,0.46875
2019-02-07,Birmingham Academy,Avram,Dank,0.64,0.5625
2019-02-07,Birmingham Academy,Tripp,Busst,0.61,0.40625
2019-02-07,Birmingham Academy,Thaxter,Plaid,0.67,0.53125
2019-02-07,Birmingham Academy,Jose,Larham,0.45,0.59375
2019-02-07,Birmingham Academy,Christy,Kyston,0.65,0.625
2019-02-07,Birmingham Academy,Daryl,Mckillop,0.47,0.5625
2019-02-07,Birmingham Academy,Jilly,Lampett,0.5,0.6875
2019-02-07,Birmingham Academy,Shawn,Bowmer,0.65,0.625
2019-02-07,Birmingham Academy,Des,Dimond,0.61,0.71875
2019-02-07,Birmingham Academy,Gardiner,Di Ruggiero,0.57,0.625
2019-02-07,Birmingham Academy,Danit,Matokhnin,0.44,0.4375
2019-02-07,Birmingham Academy,Lennie,Mouncher,0.44,0.71875
2019-02-07,Birmingham Academy,Abby,Pallatina,0.56,0.5625
2019-02-07,Birmingham Academy,Josy,Nell,0.58,0.65625
2019-02-07,Birmingham Academy,Paxon,Witcombe,0.61,0.78125
2019-02-07,Birmingham Academy,Bond,Kimmel,0.5,0.59375
2019-02-07,Birmingham Academy,Bobby,Learmont,0.4,0.6875
2019-02-07,Birmingham Academy,Hillel,Connechie,0.57,0.5625
2019-03-07,Birmingham Academy,Christyna,Thirlwell,0.56,0.78125
2019-03-07,Birmingham Academy,Randee,Mackison,0.52,0.6875
2019-03-07,Birmingham Academy,Dot,Mcginly,0.55,0.4375
2019-03-07,Birmingham Academy,Ingelbert,Fri,0.64,0.53125
2019-03-07,Birmingham Academy,Zacharias,Arnauduc,0.51,0.53125
2019-03-07,Birmingham Academy,Rhonda,Revance,0.55,0.59375
2019-03-07,Birmingham Academy,Bary,Brambley,0.59,0.5
2019-03-07,Birmingham Academy,Audi,Westmacott,0.51,0.625
2019-03-07,Birmingham Academy,Honoria,Staziker,0.55,0.5
2019-03-07,Birmingham Academy,Heindrick,Keay,0.56,0.6875
2019-03-07,Birmingham Academy,Adan,Jeacock,0.51,0.40625
2019-03-07,Birmingham Academy,Verne,Francescuzzi,0.5,0.65625
2019-03-07,Birmingham Academy,Emmie,Bellison,0.33,0.5625
2019-03-07,Birmingham Academy,Ainslie,Simeon,0.53,0.9375
2019-03-07,Birmingham Academy,Krystalle,Muzzlewhite,0.42,0.5
2019-03-07,Birmingham Academy,Norine,Bolus,0.49,0.46875
2019-03-07,Birmingham Academy,Michail,Arkle,0.57,0.6875
2019-03-07,Birmingham Academy,Candida,Chilley,0.56,0.5625
2019-03-07,Birmingham Academy,Ashley,Fitzharris,0.62,0.65625
2019-03-07,Birmingham Academy,Page,Roubay,0.5,0.5625
2019-03-07,Birmingham Academy,Danella,Munton,0.51,0.6875
2019-03-07,Birmingham Academy,Zonda,Babbidge,0.58,0.59375
2019-03-07,Birmingham Academy,Gennie,Davidescu,0.49,0.84375
2019-03-07,Birmingham Academy,Saraann,Andriolli,0.48,0.5625
2019-03-07,Birmingham Academy,Temp,Snelman,0.46,0.625
2019-03-07,Birmingham Academy,Chilton,Fridaye,0.6,0.78125
2019-03-07,Birmingham Academy,Gae,Crutch,0.55,0.5625
2019-03-07,Birmingham Academy,Rosita,Cabel,0.52,0.71875
2019-03-07,Birmingham Academy,Lemmie,Wylam,0.61,0.6875
2019-03-07,Birmingham Academy,Bowie,Nolton,0.62,0.6875
2019-05-07,London Academy,Laurella,Daintrey,0.55,0.78125
2019-05-07,London Academy,Omar,Bromilow,0.62,0.6875
2019-05-07,London Academy,Fabio,Vedishchev,0.4,0.40625
2019-05-07,London Academy,Fax,Schankelborg,0.5,0.78125
2019-05-07,London Academy,Albie,Romanski,0.55,0.6875
2019-05-07,London Academy,Winnifred,Hingeley,0.56,0.6875
2019-05-07,London Academy,Prisca,Ginnally,0.51,0.71875
2019-05-07,London Academy,Valentine,Brosini,0.51,0.53125
2019-05-07,London Academy,Fifine,Wreight,0.65,0.5
2019-05-07,London Academy,Free,Nicholes,0.58,0.75
2019-05-07,London Academy,Maggy,Clapison,0.56,0.625
2019-05-07,London Academy,Dory,Cooksey,0.54,0.65625
2019-05-07,London Academy,Francisco,Tebboth,0.62,0.5
2019-05-07,London Academy,Gael,Eick,0.5,0.59375
2019-05-07,London Academy,Teodor,Pattlel,0.47,0.5
2019-05-07,London Academy,Bondon,Smethurst,0.57,0.46875
2019-05-07,London Academy,Stacee,Points,0.45,0.53125
2019-05-07,London Academy,Gunter,Yokley,0.58,0.625
2019-05-07,London Academy,Auberon,Hatter,0.68,0.75
2019-05-07,London Academy,Enoch,Brigg,0.63,0.625
2019-05-07,London Academy,Terrance,Wolfinger,0.62,0.71875
2019-05-07,London Academy,Silvie,Allderidge,0.51,0.65625
2019-05-07,London Academy,Loree,Abbot,0.6,0.53125
2019-05-07,London Academy,Brooke,Cridlin,0.59,0.4375
2019-05-07,London Academy,Roze,Kyles,0.58,0.625
2019-05-07,London Academy,Errol,Allderidge,0.46,0.5
2019-11-07,Birmingham Academy,Hale,Lazare,0.46,0.6875
2019-11-07,Birmingham Academy,Nigel,Gorelli,0.43,0.65625
2019-11-07,Birmingham Academy,Saleem,Whimper,0.61,0.375
2019-11-07,Birmingham Academy,Inigo,Scholler,0.48,0.59375
2019-11-07,Birmingham Academy,Daffi,Flaune,0.56,0.625
2019-11-07,Birmingham Academy,Lorne,Farrand,0.56,0.34375
2019-11-07,Birmingham Academy,Dorisa,Gerrit,0.66,0.4375
2019-11-07,Birmingham Academy,Ansel,Randerson,0.55,0.4375
2019-11-07,Birmingham Academy,Rosy,Osband,0.56,0.65625
2019-11-07,Birmingham Academy,Jolyn,Bromilow,0.49,0.6875
2019-11-07,Birmingham Academy,Reynolds,Braiden,0.49,0.59375
